YearStart,LocationDesc,Question,Data_Value
2015,New York,Physically unhealthy days (mean number of days in past month),5.380952380952381
2015,New York,Severe joint pain due to arthritis among older adults with doctor-diagnosed arthritis,35.233333333333334
2015,North Carolina,Fair or poor health among older adults with doctor-diagnosed arthritis,41.18
2015,North Carolina,Mean number of days with activity limitations in the past month,7.053333333333333
2015,North Carolina,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",59.85333333333333
2015,North Carolina,Percentage of older adults ever told they have arthritis,45.044444444444444
2015,North Carolina,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",33.455555555555556
2015,North Carolina,Percentage of older adults who are eating 2 or more fruits daily,23.352941176470587
2015,North Carolina,Percentage of older adults who are eating 3 or more vegetables daily,13.74375
2015,North Carolina,Percentage of older adults who are experiencing frequent mental distress,10.879999999999999
2015,North Carolina,Percentage of older adults who had a cholesterol screening within the past 5 years,93.33333333333333
2015,North Carolina,Percentage of older adults who have been told they have high blood pressure who report currently taking medication for their high blood pressure,90.12666666666668
2015,North Carolina,Percentage of older adults who have ever been told by a health professional that they have high blood pressure,57.861111111111114
2015,North Carolina,Percentage of older adults who have not had any leisure time physical activity in the past month,31.877777777777776
2015,North Carolina,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,16.175
2015,North Carolina,Percentage of older adults who reported binge drinking within the past 30 days,7.671428571428572
2015,North Carolina,Percentage of older adults who reported influenza vaccine within the past year,54.37222222222223
2015,North Carolina,"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",31.033333333333335
2015,North Carolina,"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",68.96666666666667
2015,North Carolina,Percentage of older adults with a lifetime diagnosis of depression,19.8
2015,North Carolina,Percentage of older adults without diabetes who reported a blood sugar or diabetes test within 3 years,72.825
2015,North Carolina,Physically unhealthy days (mean number of days in past month),6.094444444444445
2015,North Carolina,Severe joint pain due to arthritis among older adults with doctor-diagnosed arthritis,36.906666666666666
2015,North Dakota,Fair or poor health among older adults with doctor-diagnosed arthritis,32.91538461538461
2015,North Dakota,Mean number of days with activity limitations in the past month,5.56923076923077
2015,North Dakota,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",57.107692307692304
2015,North Dakota,Percentage of older adults ever told they have arthritis,43.18571428571429
2015,North Dakota,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",34.464285714285715
2015,North Dakota,Percentage of older adults who are eating 2 or more fruits daily,32.50714285714285
2015,North Dakota,Percentage of older adults who are eating 3 or more vegetables daily,12.35
2015,North Dakota,Percentage of older adults who are experiencing frequent mental distress,6.5
2015,North Dakota,Percentage of older adults who had a cholesterol screening within the past 5 years,90.96428571428571
2015,North Dakota,Percentage of older adults who have been told they have high blood pressure who report currently taking medication for their high blood pressure,89.91538461538462
2015,North Dakota,Percentage of older adults who have ever been told by a health professional that they have high blood pressure,52.042857142857144
2015,North Dakota,Percentage of older adults who have not had any leisure time physical activity in the past month,32.778571428571425
2015,North Dakota,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,18.32857142857143
2015,North Dakota,Percentage of older adults who reported binge drinking within the past 30 days,13.4
2015,North Dakota,Percentage of older adults who reported influenza vaccine within the past year,49.792857142857144
2015,North Dakota,"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",24.599999999999998
2015,North Dakota,"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",75.4
2015,North Dakota,Percentage of older adults with a lifetime diagnosis of depression,19.178571428571427
2015,North Dakota,Percentage of older adults with subjective cognitive decline or memory loss who reported talking with a health care professional about it,43.74166666666667
2015,North Dakota,Physically unhealthy days (mean number of days in past month),5.428571428571429
2015,North Dakota,Severe joint pain due to arthritis among older adults with doctor-diagnosed arthritis,17.683333333333334
2015,Ohio,Fair or poor health among older adults with doctor-diagnosed arthritis,36.94666666666667
2015,Ohio,Mean number of days with activity limitations in the past month,6.466666666666667
2015,Ohio,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",57.57333333333334
2015,Ohio,Percentage of older adults ever told they have arthritis,45.95882352941176
2015,Ohio,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",33.75
2015,Ohio,Percentage of older adults who are eating 2 or more fruits daily,26.43125
2015,Ohio,Percentage of older adults who are eating 3 or more vegetables daily,13.013333333333332
2015,Ohio,Percentage of older adults who are experiencing frequent mental distress,10.692857142857141
